TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
520507211381868,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520507276273571,546258,0,0,0,0,0,0,0,/proc/uptime
520507276703029,546250,0,0,0,0,0,0,0,/proc/self/stat
520507283205608,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520507528837123,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520507673508897,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673536789,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673550935,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673605405,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673613645,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673620435,553357,1,0,0,0,0,0,0,/proc/self/oom_score_adj
520507673621088,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673632836,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673640502,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673647367,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673654561,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673662188,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673669282,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673677169,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673684566,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507673691592,851,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507673699176,851,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507673706409,851,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507673713352,851,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507674534900,553357,0,0,0,0,0,0,0,/etc/ld.so.cache
520507674556515,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libwrap.so.0
520507674605851,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libaudit.so.1
520507674655955,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpam.so.0
520507674706058,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libsystemd.so.0
520507674760442,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcrypto.so.3
520507674871420,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libz.so.1
520507674935653,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcrypt.so.1
520507674986683,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libselinux.so.1
520507675036779,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgssapi_krb5.so.2
520507675086410,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libkrb5.so.3
520507675132293,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcom_err.so.2
520507675176716,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
520507675253198,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libnsl.so.2
520507675302164,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcap-ng.so.0
520507675355093,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/liblzma.so.5
520507675409808,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libzstd.so.1
520507675459974,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/liblz4.so.1
520507675509120,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcap.so.2
520507675562393,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgcrypt.so.20
520507675624350,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpcre2-8.so.0
520507675676089,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libk5crypto.so.3
520507675727389,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libkrb5support.so.0
520507675775756,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libkeyutils.so.1
520507675826266,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libresolv.so.2
520507675877223,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libtirpc.so.3
520507675945503,553357,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgpg-error.so.0
520507677984108,553357,0,0,0,0,0,0,0,/proc/filesystems
520507678110913,553357,0,0,0,0,0,0,0,
520507678722221,553357,0,0,0,0,0,0,0,/usr/lib/ssl/openssl.cnf
520507680449101,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680468022,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680475996,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680491966,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680501529,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680509480,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680516484,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680536991,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680547865,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680554696,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680564241,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680571561,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680578563,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680585640,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680593994,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680601256,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680608593,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680616483,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680623803,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680630747,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680641562,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680648920,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680655699,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680662680,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680669984,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680676910,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680684554,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680691749,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680698737,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680706268,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680713591,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680720489,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507680886379,553357,0,0,0,0,0,0,0,/etc/gai.conf
520507681191518,553357,0,0,0,0,0,0,0,/etc/nsswitch.conf
520507681222856,553357,0,0,0,0,0,0,0,/etc/passwd
520507681243250,553357,0,0,0,0,0,0,0,/etc/ssh/ssh_host_rsa_key
520507681379506,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681388476,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681395632,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681405720,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681413246,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681420513,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681428279,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681436600,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681443974,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681451200,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681459136,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681466489,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681473479,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681484313,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681492156,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681498964,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681506019,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681513263,553357,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507681520205,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507681527795,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507681534988,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507681541950,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507681549335,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507681558039,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507681564899,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507682890772,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_rsa_key
520507682919151,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_rsa_key.pub
520507682996680,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507683005644,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507683013057,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507684190604,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ecdsa_key
520507684545290,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ecdsa_key
520507684557393,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ecdsa_key.pub
520507684892973,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ed25519_key
520507685019052,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ed25519_key
520507685029482,553357,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ed25519_key.pub
520507685169364,553357,0,1,0,0,0,0,0,/dev/tty
520507685191604,553357,0,1,0,0,0,0,0,/dev/null
520507685260629,553357,0,1,0,0,0,0,0,/etc/hosts.allow
520507685282593,553357,0,1,0,0,0,0,0,/etc/hosts.deny
520507686159111,553358,0,0,0,0,0,0,0,/etc/gss/mech.d
520507686298117,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686327750,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686335397,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686349255,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686359713,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686366899,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686375719,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686388405,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686395710,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686403364,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686410820,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686417713,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686434513,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686441958,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686448947,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686477082,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686484918,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686491829,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686502541,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686509951,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686516797,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686523957,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686531442,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686538555,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686546337,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686553669,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686560719,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686568459,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686576156,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507686583174,553358,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520507701236923,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507701249314,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507701258797,553357,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520507712086577,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520507712676306,553357,0,1,0,0,0,0,0,/etc/host.conf
520507712709333,553357,0,1,0,0,0,0,0,/etc/resolv.conf
520507712767451,553357,0,1,0,0,0,0,0,/etc/hosts
520507714265234,553357,0,1,0,0,0,0,0,/etc/passwd
520507714313614,553357,0,1,0,0,1,0,1,/etc/ld.so.cache
520507714339942,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/libnss_systemd.so.2
520507714648507,553357,0,1,0,0,1,0,1,/run/systemd/userdb/
520507714750582,553357,0,1,0,0,1,0,1,/proc/sys/kernel/random/boot_id
520507714936137,553357,0,1,0,0,1,0,1,/
520507714941011,553357,0,1,0,0,1,0,1,etc
520507714949486,553357,0,1,0,0,1,0,1,userdb
520507714954254,553357,0,1,0,0,1,0,1,/
520507714957030,553357,0,1,0,0,1,0,1,run
520507714963095,553357,0,1,0,0,1,0,1,userdb
520507714968773,553357,0,1,0,0,1,0,1,/
520507714971419,553357,0,1,0,0,1,0,1,run
520507714977371,553357,0,1,0,0,1,0,1,host
520507714982852,553357,0,1,0,0,1,0,1,/
520507714985740,553357,0,1,0,0,1,0,1,usr
520507714991883,553357,0,1,0,0,1,0,1,local
520507714998091,553357,0,1,0,0,1,0,1,lib
520507715004094,553357,0,1,0,0,1,0,1,userdb
520507715008125,553357,0,1,0,0,1,0,1,/
520507715010618,553357,0,1,0,0,1,0,1,usr
520507715016258,553357,0,1,0,0,1,0,1,lib
520507715022370,553357,0,1,0,0,1,0,1,userdb
520507715026986,553357,0,1,0,0,1,0,1,/
520507715030078,553357,0,1,0,0,1,0,1,lib
520507715042831,553357,0,1,0,0,1,0,1,usr
520507715049313,553357,0,1,0,0,1,0,1,lib
520507715054883,553357,0,1,0,0,1,0,1,userdb
520507715059879,553357,0,1,0,0,1,0,1,/etc/userdb/dbuser.user
520507715063232,553357,0,1,0,0,1,0,1,/run/userdb/dbuser.user
520507715067379,553357,0,1,0,0,1,0,1,/run/host/userdb/dbuser.user
520507715072100,553357,0,1,0,0,1,0,1,/usr/local/lib/userdb/dbuser.user
520507715075257,553357,0,1,0,0,1,0,1,/usr/lib/userdb/dbuser.user
520507715078192,553357,0,1,0,0,1,0,1,/lib/userdb/dbuser.user
520507715111622,553357,0,1,0,0,1,0,1,/etc/localtime
520507715173505,553357,0,1,0,0,1,0,1,/var/log/btmp
520507715302602,380,0,1,0,0,1,0,1,/proc/553357/comm
520507715358559,380,0,1,0,0,1,0,1,/proc/553357/cmdline
520507715380717,380,0,1,0,0,1,0,1,/proc/553357/status
520507715416820,380,0,1,0,0,1,0,1,/proc/553357/attr/current
520507715438377,380,0,1,0,0,1,0,1,/proc/553357/sessionid
520507715455695,380,0,1,0,0,1,0,1,/proc/553357/loginuid
520507715472021,380,0,1,0,0,1,0,1,/proc/553357/cgroup
520507715512885,380,0,1,0,0,1,0,1,/run/systemd/units/log-extra-fields:ssh.service
520507715558384,380,0,1,0,0,1,0,1,/run/log/journal/b660dd5fb2c84a54bebc2ff55074c50e/system.journa
520507716017846,553357,0,1,0,0,1,0,1,/etc/pam.d/sshd
520507716034082,553357,0,1,0,0,1,0,1,/etc/pam.d/common-auth
520507716057207,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_unix.so
520507716281570,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_deny.so
520507716342946,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_permit.so
520507716411808,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_cap.so
520507716496492,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_nologin.so
520507716567033,553357,0,1,0,0,1,0,1,/etc/pam.d/common-account
520507716589271,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_selinux.so
520507716673518,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_loginuid.so
520507716740858,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_keyinit.so
520507716809667,553357,0,1,0,0,1,0,1,/etc/pam.d/common-session
520507716826043,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_umask.so
520507716894096,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_systemd.so
520507716973255,553357,0,1,0,0,1,0,1,/etc/ld.so.cache
520507716989755,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/libpam_misc.so.0
520507717195665,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_motd.so
520507717271197,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_mail.so
520507717338094,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_limits.so
520507717413169,553357,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_env.so
520507717489587,553357,0,1,0,0,1,0,1,/etc/pam.d/common-password
520507717514796,553357,0,1,0,0,1,0,1,/etc/pam.d/other
520507717526039,553357,0,1,0,0,1,0,1,/etc/pam.d/common-auth
520507717549091,553357,0,1,0,0,1,0,1,/etc/pam.d/common-account
520507717565686,553357,0,1,0,0,1,0,1,/etc/pam.d/common-password
520507717581008,553357,0,1,0,0,1,0,1,/etc/pam.d/common-session
520507726587958,553357,0,1,0,0,1,0,1,
520507726647800,553357,0,1,0,0,1,0,1,/etc/passwd
520507726676468,553357,0,1,0,0,1,0,1,/run/systemd/userdb/
520507726886239,553357,0,1,0,0,1,0,1,/
520507726894443,553357,0,1,0,0,1,0,1,etc
520507726916635,553357,0,1,0,0,1,0,1,userdb
520507726921107,553357,0,1,0,0,1,0,1,/
520507726923936,553357,0,1,0,0,1,0,1,run
520507726929741,553357,0,1,0,0,1,0,1,userdb
520507726936926,553357,0,1,0,0,1,0,1,/
520507726940173,553357,0,1,0,0,1,0,1,run
520507726946110,553357,0,1,0,0,1,0,1,host
520507726951616,553357,0,1,0,0,1,0,1,/
520507726954547,553357,0,1,0,0,1,0,1,usr
520507726960224,553357,0,1,0,0,1,0,1,local
520507726966071,553357,0,1,0,0,1,0,1,lib
520507726971611,553357,0,1,0,0,1,0,1,userdb
520507726975635,553357,0,1,0,0,1,0,1,/
520507726978364,553357,0,1,0,0,1,0,1,usr
520507726984006,553357,0,1,0,0,1,0,1,lib
520507726989663,553357,0,1,0,0,1,0,1,userdb
520507726993668,553357,0,1,0,0,1,0,1,/
520507726996923,553357,0,1,0,0,1,0,1,lib
520507727009679,553357,0,1,0,0,1,0,1,usr
520507727015400,553357,0,1,0,0,1,0,1,lib
520507727020994,553357,0,1,0,0,1,0,1,userdb
520507727025857,553357,0,1,0,0,1,0,1,/etc/userdb/dbuser.user
520507727029214,553357,0,1,0,0,1,0,1,/run/userdb/dbuser.user
520507727033699,553357,0,1,0,0,1,0,1,/run/host/userdb/dbuser.user
520507727037348,553357,0,1,0,0,1,0,1,/usr/local/lib/userdb/dbuser.user
520507727040331,553357,0,1,0,0,1,0,1,/usr/lib/userdb/dbuser.user
520507727043218,553357,0,1,0,0,1,0,1,/lib/userdb/dbuser.user
520507727094804,553357,0,1,0,0,1,0,1,/var/run/utmp
520507727156006,380,0,1,0,0,1,0,1,/run/log/journal/b660dd5fb2c84a54bebc2ff55074c50e/system.journa
520507727263798,380,0,1,0,0,1,0,1,/run/log/journal/b660dd5fb2c84a54bebc2ff55074c50e/system.journa
520507774878818,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520507856625607,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520508020493553,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520508044492063,547608,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520508211932535,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520508266053658,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520508511595083,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520508712714149,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520508732147199,547399,0,0,0,0,0,0,0,/proc/uptime
520508732269619,547399,0,0,0,0,0,0,0,/proc/547374/task
520508732300888,547399,0,0,0,0,0,0,0,/proc/547374/io
520508732323439,547399,0,0,0,0,0,0,0,/proc/stat
520508757638320,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520509003277429,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520509045579016,547607,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520509213486113,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520509248703784,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520509494289049,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520509714250656,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520509739747944,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520509835160149,380,0,1,0,0,1,0,1,/proc/553357/comm
520509835249124,380,0,1,0,0,1,0,1,/proc/553357/cmdline
520509835276168,380,0,1,0,0,1,0,1,/proc/553357/status
520509835316877,380,0,1,0,0,1,0,1,/proc/553357/attr/current
520509835335742,380,0,1,0,0,1,0,1,/proc/553357/sessionid
520509835351630,380,0,1,0,0,1,0,1,/proc/553357/loginuid
520509835366654,380,0,1,0,0,1,0,1,/proc/553357/cgroup
520509835405301,380,0,1,0,0,1,0,1,/run/systemd/units/log-extra-fields:ssh.service
520509835460309,380,0,1,0,0,1,0,1,/run/log/journal/b660dd5fb2c84a54bebc2ff55074c50e/system.journa
520509835636884,553357,0,1,0,0,1,0,1,/var/log/btmp
520509985403926,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520510045780192,547609,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520510215047500,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520510232962484,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520510481962729,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520510715818722,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520510731162018,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520510733411094,547399,0,0,0,0,0,0,0,/proc/uptime
520510733509235,547399,0,0,0,0,0,0,0,/proc/547374/task
520510733536936,547399,0,0,0,0,0,0,0,/proc/547374/io
520510733560005,547399,0,0,0,0,0,0,0,/proc/stat
520510977639449,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520511046578333,547606,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520511216315202,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520511229855592,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520511477488459,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520511571445230,546260,0,0,0,0,0,0,0,/proc/uptime
520511717091184,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520511729797725,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520511941491294,380,0,1,0,0,1,0,1,/proc/553357/comm
520511941559169,380,0,1,0,0,1,0,1,/proc/553357/cmdline
520511941583653,380,0,1,0,0,1,0,1,/proc/553357/status
520511941621653,380,0,1,0,0,1,0,1,/proc/553357/attr/current
520511941639575,380,0,1,0,0,1,0,1,/proc/553357/sessionid
520511941654626,380,0,1,0,0,1,0,1,/proc/553357/loginuid
520511941669573,380,0,1,0,0,1,0,1,/proc/553357/cgroup
520511941704612,380,0,1,0,0,1,0,1,/run/systemd/units/log-extra-fields:ssh.service
520511941756330,380,0,1,0,0,1,0,1,/run/log/journal/b660dd5fb2c84a54bebc2ff55074c50e/system.journa
520511943191613,1,0,0,0,0,0,0,0,/proc/553358/comm
520511943275129,1,0,0,0,0,0,0,0,/proc/553358/comm
520511943291291,1,0,0,0,0,0,0,0,/proc/553358/cgroup
520511943320201,1,0,0,0,0,0,0,0,/sys/fs/cgroup/system.slice/ssh.service/memory.events
520511977194283,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520512047823899,547608,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520512216881580,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520512229470249,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520512276763522,546258,0,0,0,0,0,0,0,/proc/uptime
520512277313557,546250,0,0,0,0,0,0,0,/proc/self/stat
520512478265613,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520512717662146,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520512730684926,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520512735083517,547399,0,0,0,0,0,0,0,/proc/uptime
520512735183935,547399,0,0,0,0,0,0,0,/proc/547374/task
520512735214990,547399,0,0,0,0,0,0,0,/proc/547374/io
520512735237012,547399,0,0,0,0,0,0,0,/proc/stat
520512857241547,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520512977061203,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520513048214155,547607,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520513218441541,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520513227572996,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520513474102987,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520513719209079,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520513722578045,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520513971745152,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520514049277714,547609,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520514219952912,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520514220050360,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520514469850923,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520514720367167,542114,0,1,0,0,1,0,1,/sys/devices/system/cpu
520514726032197,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520514736908262,547399,0,0,0,0,0,0,0,/proc/uptime
520514737026771,547399,0,0,0,0,0,0,0,/proc/547374/task
520514737056347,547399,0,0,0,0,0,0,0,/proc/547374/io
520514737078980,547399,0,0,0,0,0,0,0,/proc/stat
520514972026966,553330,1,1,0,0,1,1,1,/tmp/ebpfangel_miner.log
520515009689758,770,0,0,0,0,0,0,0,/proc/interrupts
520515009863767,770,0,0,0,0,0,0,0,/proc/stat
520515009987946,770,0,0,0,0,0,0,0,/proc/irq/25/smp_affinity
520515010011689,770,0,0,0,0,0,0,0,/proc/irq/24/smp_affinity
520515010024888,770,0,0,0,0,0,0,0,/proc/irq/29/smp_affinity
